('TRECORDINFO11', 'ICD_BILLLOG3', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TRECORDINFO12', 'ICD_BILLLOG4', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('T_CUSTLEVEL', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 1048576, 1048576, 2, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('UIDBINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 65536, 65536, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TCURRENTBILLLOG', None, None, None, 'VALID', None, None, None, None, None, None, None, None, None, None, None, None, 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'YES', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', None, None, 'NO', 'NO', 'N/A', 'DEFAULT')
('T_DAYLOG_ERRLOG', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 5242880, 5242880, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('T_PRESTAT_LOG', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 5242880, 5242880, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TAGENTOPRINFO', None, None, None, 'VALID', None, None, None, None, None, None, None, None, None, None, None, None, 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'YES', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', None, None, 'NO', 'NO', 'N/A', 'DEFAULT')
('TAUTOINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 5242880, 5242880, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TAGENTCALLINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 5242880, 5242880, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TAGENTWORKINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 5242880, 5242880, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TAGENTINTERHELPINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 5242880, 5242880, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TWORKGROUPNODE', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 1048576, 1048576, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TINNOCALLSTATINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 1048576, 1048576, 2, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TAGENTWORKNUMINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 32768, 1048576, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TDTPROXYCMDINFO', None, None, None, 'VALID', None, None, None, None, None, None, None, None, None, None, None, None, 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'YES', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', None, None, 'NO', 'NO', 'N/A', 'DEFAULT')
('TCCIDINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 1048576, 1048576, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TSKILLGROUPHISTORY', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 1048576, 1048576, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TAGENTCALLINFOHISTORY', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 5242880, 5242880, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TAGENTOPRINFOHISTORY', None, None, None, 'VALID', None, None, None, None, None, None, None, None, None, None, None, None, 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'YES', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', None, None, 'NO', 'NO', 'N/A', 'DEFAULT')
('T_TMP_GMCCUSERLEVEL', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, None, None, None, None, None, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('T_TMP_GMCCCITY', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, None, None, None, None, None, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('T_TMP_GMCCSKILL', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, None, None, None, None, None, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('T_TMP_TRENDBYAGENTKILL', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, None, None, None, None, None, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('T_TMP_TRENDBYIVRCALLEENO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, None, None, None, None, None, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TAGENTINFOMODIFYRECORD', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 1048576, 1048576, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TVIDEORECORDINFO1', 'ICD_BILLLOG1', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TVIDEORECORDINFO2', 'ICD_BILLLOG2', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TVIDEORECORDINFO3', 'ICD_BILLLOG3', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TVIDEORECORDINFO4', 'ICD_BILLLOG4', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TVIDEORECORDINFO5', 'ICD_BILLLOG1', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TVIDEORECORDINFO6', 'ICD_BILLLOG2', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TVIDEORECORDINFO7', 'ICD_BILLLOG3', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TVIDEORECORDINFO8', 'ICD_BILLLOG4', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TVIDEORECORDINFO9', 'ICD_BILLLOG1', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TVIDEORECORDINFO10', 'ICD_BILLLOG2', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TVIDEORECORDINFO11', 'ICD_BILLLOG3', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TVIDEORECORDINFO12', 'ICD_BILLLOG4', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TURLINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, None, None, None, None, None, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TVDNGROUPINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, None, None, None, None, None, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TAGENTSKILLINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 1048576, 1048576, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TRESTCAUSEINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, None, None, None, None, None, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TVDNINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 1048576, 1048576, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TAGENTROLEINFO', 'ICD_SERVICE', None, None, 'VALID', 10, None, 1, 255, 1048576, 1048576, 1, 2147483645, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'YES', 'DEFAULT')
('TMAILATTACHS', 'ICD_MAILSERVICE', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TCHATATTACHS', 'ICD_CHATSERVICE', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TATTACHS', 'ICD_CHATSERVICE', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TCHATLOG', 'ICD_CHATSERVICE', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TCHATBUFFER', 'ICD_MAILSERVICE', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TRECORDFAILINFO1', 'ICD_BILLLOG1', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TRECORDFAILINFO2', 'ICD_BILLLOG2', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TRECORDFAILINFO3', 'ICD_BILLLOG3', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TRECORDFAILINFO4', 'ICD_BILLLOG4', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TRECORDFAILINFO5', 'ICD_BILLLOG1', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TRECORDFAILINFO6', 'ICD_BILLLOG2', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TRECORDFAILINFO7', 'ICD_BILLLOG3', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
('TRECORDFAILINFO8', 'ICD_BILLLOG4', None, None, 'VALID', 10, None, 1, 255, 20971520, 20971520, 1, 500, 0, None, None, 'YES', 'N', None, None, None, None, None, None, None, None, '         1', '         1', '    N', 'ENABLED', None, None, 'NO', None, 'N', 'N', 'NO', 'DEFAULT', 'DEFAULT', 'DEFAULT', 'DISABLED', 'NO', 'NO', None, 'DISABLED', 'YES', None, 'DISABLED', 'DISABLED', None, 'NO', 'NO', 'NO', 'DEFAULT')
